sale_date,daily_revenue,daily_gross_profit,total_units_sold,transaction_lines,year,month,day_of_week,season,is_weekend,is_holiday,temperature
2024-10-23,4881.63,2697.33,987,21,2024,10,Wednesday,Fall,0,0,51
2024-10-24,4853.2699999999995,2674.67,1043,21,2024,10,Thursday,Fall,0,0,54
2024-10-25,4016.89,2232.69,861,21,2024,10,Friday,Fall,0,0,51
2024-10-26,5810.39,3213.54,1241,21,2024,10,Saturday,Fall,1,0,50
2024-10-27,5536.91,3049.46,1079,21,2024,10,Sunday,Fall,1,0,55
2024-10-28,4745.53,2629.38,1087,21,2024,10,Monday,Fall,0,0,53
2024-10-29,4546.75,2516.65,895,21,2024,10,Tuesday,Fall,0,0,65
2024-10-30,5105.849999999999,2786.6,895,21,2024,10,Wednesday,Fall,0,0,36
2024-10-31,4241.67,2354.47,933,21,2024,10,Thursday,Fall,0,0,62
2024-11-01,4672.67,2519.12,783,21,2024,11,Friday,Fall,0,0,63
2024-11-02,5319.14,2926.49,1076,21,2024,11,Saturday,Fall,1,0,40
2024-11-03,6209.77,3415.22,1303,21,2024,11,Sunday,Fall,1,0,52
2024-11-04,4509.49,2479.99,1001,21,2024,11,Monday,Fall,0,0,52
2024-11-05,4903.9,2734.15,1100,21,2024,11,Tuesday,Fall,0,0,45
2024-11-06,4214.43,2343.78,887,21,2024,11,Wednesday,Fall,0,0,49
2024-11-07,4509.95,2468.9500000000003,895,21,2024,11,Thursday,Fall,0,0,47
2024-11-08,4254.57,2331.87,843,21,2024,11,Friday,Fall,0,0,67
2024-11-09,5551.64,3025.24,1126,21,2024,11,Saturday,Fall,1,0,61
2024-11-10,5082.07,2810.92,1053,21,2024,11,Sunday,Fall,1,0,63
2024-11-11,4925.46,2726.41,964,21,2024,11,Monday,Fall,0,0,60
2024-11-12,5082.86,2781.91,974,21,2024,11,Tuesday,Fall,0,0,47
2024-11-13,5178.33,2810.93,967,21,2024,11,Wednesday,Fall,0,0,51
2024-11-14,5049.22,2819.37,1088,21,2024,11,Thursday,Fall,0,0,58
2024-11-15,5190.88,2861.73,1052,21,2024,11,Friday,Fall,0,0,46
2024-11-16,5280.36,2974.31,1144,21,2024,11,Saturday,Fall,1,0,59
2024-11-17,6249.17,3432.67,1233,21,2024,11,Sunday,Fall,1,0,53
2024-11-18,4790.68,2634.98,922,21,2024,11,Monday,Fall,0,0,52
2024-11-19,5058.64,2784.99,1016,21,2024,11,Tuesday,Fall,0,0,59
2024-11-20,4756.16,2621.66,934,21,2024,11,Wednesday,Fall,0,0,58
2024-11-21,4298.89,2353.84,901,21,2024,11,Thursday,Fall,0,0,52
2024-11-22,4869.8,2685.7,1070,21,2024,11,Friday,Fall,0,0,63
2024-11-23,5930.89,3255.14,1271,21,2024,11,Saturday,Fall,1,0,47
2024-11-24,5928.22,3164.57,968,21,2024,11,Sunday,Fall,1,0,59
2024-11-25,4193.9800000000005,2312.48,792,21,2024,11,Monday,Fall,0,0,59
2024-11-26,4450.14,2455.94,1026,21,2024,11,Tuesday,Fall,0,0,52
2024-11-27,4813.56,2619.91,894,21,2024,11,Wednesday,Fall,0,0,57
2024-11-28,5968.66,3196.41,1084,21,2024,11,Thursday,Fall,0,1,46
2024-11-29,4725.4,2616.65,1050,21,2024,11,Friday,Fall,0,0,61
2024-11-30,5332.96,2956.21,1164,21,2024,11,Saturday,Fall,1,0,53
2024-12-01,4542.650000000001,2499.35,965,21,2024,12,Sunday,Winter,1,0,38
2024-12-02,3817.92,2071.17,768,21,2024,12,Monday,Winter,0,0,49
2024-12-03,3855.96,2098.11,744,21,2024,12,Tuesday,Winter,0,0,37
2024-12-04,3607.56,2007.9099999999999,804,21,2024,12,Wednesday,Winter,0,0,32
2024-12-05,3628.52,1997.62,738,21,2024,12,Thursday,Winter,0,0,31
2024-12-06,3672.92,2009.82,738,21,2024,12,Friday,Winter,0,0,46
2024-12-07,4243.79,2320.19,761,21,2024,12,Saturday,Winter,1,0,33
2024-12-08,4368.2,2424.4,1000,21,2024,12,Sunday,Winter,1,0,54
2024-12-09,3875.76,2087.31,704,21,2024,12,Monday,Winter,0,0,27
2024-12-10,3442.7400000000002,1856.24,656,21,2024,12,Tuesday,Winter,0,0,53
2024-12-11,3646.83,1998.03,707,21,2024,12,Wednesday,Winter,0,0,43
2024-12-12,3448.91,1900.46,639,21,2024,12,Thursday,Winter,0,0,41
2024-12-13,3622.2,1995.75,760,21,2024,12,Friday,Winter,0,0,38
2024-12-14,4413.48,2442.93,862,21,2024,12,Saturday,Winter,1,0,44
2024-12-15,4616.2,2510.25,910,21,2024,12,Sunday,Winter,1,0,41
2024-12-16,3840.12,2112.2200000000003,738,21,2024,12,Monday,Winter,0,0,49
2024-12-17,3852.2200000000003,2112.82,748,21,2024,12,Tuesday,Winter,0,0,42
2024-12-18,3926.77,2152.87,903,21,2024,12,Wednesday,Winter,0,0,43
2024-12-19,3665.2,2023.15,790,21,2024,12,Thursday,Winter,0,0,39
2024-12-20,3961.12,2184.12,808,21,2024,12,Friday,Winter,0,0,41
2024-12-21,3878.78,2107.83,692,21,2024,12,Saturday,Winter,1,0,44
2024-12-22,4405.19,2413.44,891,21,2024,12,Sunday,Winter,1,0,30
2024-12-23,3465.31,1918.36,719,21,2024,12,Monday,Winter,0,0,32
2024-12-24,3803.52,2108.47,758,21,2024,12,Tuesday,Winter,0,0,47
2024-12-25,5294.61,2889.01,1119,21,2024,12,Wednesday,Winter,0,1,43
2024-12-26,3487.03,1907.53,807,21,2024,12,Thursday,Winter,0,0,40
2024-12-27,3539.44,1917.49,586,21,2024,12,Friday,Winter,0,0,42
2024-12-28,4424.53,2434.08,877,21,2024,12,Saturday,Winter,1,0,44
2024-12-29,4477.85,2425.0,765,21,2024,12,Sunday,Winter,1,0,38
2024-12-30,3771.28,2038.98,602,21,2024,12,Monday,Winter,0,0,36
2024-12-31,3448.76,1888.76,734,21,2024,12,Tuesday,Winter,0,0,43
2025-01-01,4772.64,2649.94,1056,21,2025,1,Wednesday,Winter,0,1,35
2025-01-02,3863.33,2073.48,667,21,2025,1,Thursday,Winter,0,0,44
2025-01-03,3660.64,1986.8400000000001,726,21,2025,1,Friday,Winter,0,0,30
2025-01-04,4348.87,2398.97,873,21,2025,1,Saturday,Winter,1,0,49
2025-01-05,4288.02,2370.37,808,21,2025,1,Sunday,Winter,1,0,45
2025-01-06,3793.41,2072.26,769,21,2025,1,Monday,Winter,0,0,43
2025-01-07,3892.26,2151.71,864,21,2025,1,Tuesday,Winter,0,0,48
2025-01-08,3651.1,1982.0,660,21,2025,1,Wednesday,Winter,0,0,53
2025-01-09,3550.78,1929.83,672,21,2025,1,Thursday,Winter,0,0,49
2025-01-10,3603.13,1960.28,717,21,2025,1,Friday,Winter,0,0,29
2025-01-11,4205.33,2285.78,827,21,2025,1,Saturday,Winter,1,0,33
2025-01-12,4750.02,2542.57,768,21,2025,1,Sunday,Winter,1,0,37
2025-01-13,3411.81,1879.46,699,21,2025,1,Monday,Winter,0,0,42
2025-01-14,3689.84,1987.99,656,21,2025,1,Tuesday,Winter,0,0,45
2025-01-15,3682.33,2003.6299999999999,717,21,2025,1,Wednesday,Winter,0,0,36
2025-01-16,3801.08,2124.53,842,21,2025,1,Thursday,Winter,0,0,43
2025-01-17,3609.9,1965.65,670,21,2025,1,Friday,Winter,0,0,36
2025-01-18,3928.87,2144.37,673,21,2025,1,Saturday,Winter,1,0,37
2025-01-19,4476.14,2456.39,946,21,2025,1,Sunday,Winter,1,0,32
2025-01-20,3395.75,1856.8999999999999,625,21,2025,1,Monday,Winter,0,0,35
2025-01-21,3489.85,1921.8,745,21,2025,1,Tuesday,Winter,0,0,32
2025-01-22,3651.38,1955.78,692,21,2025,1,Wednesday,Winter,0,0,35
2025-01-23,3597.28,1947.48,792,21,2025,1,Thursday,Winter,0,0,49
2025-01-24,3261.65,1793.9,675,21,2025,1,Friday,Winter,0,0,35
2025-01-25,4143.58,2292.38,872,21,2025,1,Saturday,Winter,1,0,60
2025-01-26,4590.34,2520.9900000000002,916,21,2025,1,Sunday,Winter,1,0,45
2025-01-27,3530.42,1916.42,788,21,2025,1,Monday,Winter,0,0,43
2025-01-28,3753.06,2071.86,894,21,2025,1,Tuesday,Winter,0,0,35
2025-01-29,3729.98,2043.43,742,21,2025,1,Wednesday,Winter,0,0,46
2025-01-30,3977.88,2202.88,902,21,2025,1,Thursday,Winter,0,0,37
2025-01-31,3466.28,1853.53,562,21,2025,1,Friday,Winter,0,0,42
2025-02-01,4357.07,2406.37,913,21,2025,2,Saturday,Winter,1,0,59
2025-02-02,4141.6,2287.55,900,21,2025,2,Sunday,Winter,1,0,41
2025-02-03,3537.5,1960.55,790,21,2025,2,Monday,Winter,0,0,50
2025-02-04,3582.08,1938.03,622,21,2025,2,Tuesday,Winter,0,0,37
2025-02-05,3416.07,1847.82,593,21,2025,2,Wednesday,Winter,0,0,41
2025-02-06,3646.45,2037.45,795,21,2025,2,Thursday,Winter,0,0,54
2025-02-07,3561.37,1934.97,713,21,2025,2,Friday,Winter,0,0,37
2025-02-08,4379.25,2378.3,765,21,2025,2,Saturday,Winter,1,0,54
2025-02-09,4299.8,2357.5,910,21,2025,2,Sunday,Winter,1,0,46
2025-02-10,3712.4700000000003,2007.77,693,21,2025,2,Monday,Winter,0,0,38
2025-02-11,3853.24,2116.29,876,21,2025,2,Tuesday,Winter,0,0,46
2025-02-12,3734.83,2050.38,707,21,2025,2,Wednesday,Winter,0,0,48
2025-02-13,3616.19,1963.3899999999999,711,21,2025,2,Thursday,Winter,0,0,46
2025-02-14,3734.35,2065.4,865,21,2025,2,Friday,Winter,0,0,31
2025-02-15,4339.25,2382.45,855,21,2025,2,Saturday,Winter,1,0,36
2025-02-16,4534.9,2485.75,1040,21,2025,2,Sunday,Winter,1,0,40
2025-02-17,3332.17,1826.8200000000002,683,21,2025,2,Monday,Winter,0,0,41
2025-02-18,3495.09,1919.14,711,21,2025,2,Tuesday,Winter,0,0,46
2025-02-19,3677.7,2015.9,760,21,2025,2,Wednesday,Winter,0,0,43
2025-02-20,3260.25,1787.2,635,21,2025,2,Thursday,Winter,0,0,32
2025-02-21,3638.71,2008.96,809,21,2025,2,Friday,Winter,0,0,44
2025-02-22,4486.38,2413.58,802,21,2025,2,Saturday,Winter,1,0,46
2025-02-23,4080.5,2246.35,850,21,2025,2,Sunday,Winter,1,0,45
2025-02-24,3885.88,2132.38,872,21,2025,2,Monday,Winter,0,0,49
2025-02-25,3593.17,1983.12,713,21,2025,2,Tuesday,Winter,0,0,47
2025-02-26,3485.9,1889.4,700,21,2025,2,Wednesday,Winter,0,0,45
2025-02-27,3847.69,2122.24,811,21,2025,2,Thursday,Winter,0,0,41
2025-02-28,3543.37,1951.97,773,21,2025,2,Friday,Winter,0,0,30
2025-03-01,5371.2,3008.4,1140,21,2025,3,Saturday,Spring,1,0,61
2025-03-02,4914.44,2688.09,1036,21,2025,3,Sunday,Spring,1,0,59
2025-03-03,4607.54,2494.74,766,21,2025,3,Monday,Spring,0,0,59
2025-03-04,4074.17,2260.67,813,21,2025,3,Tuesday,Spring,0,0,49
2025-03-05,3941.17,2157.72,773,21,2025,3,Wednesday,Spring,0,0,50
2025-03-06,4116.18,2240.78,732,21,2025,3,Thursday,Spring,0,0,65
2025-03-07,4894.66,2688.56,1014,21,2025,3,Friday,Spring,0,0,57
2025-03-08,5041.77,2724.22,823,21,2025,3,Saturday,Spring,1,0,62
2025-03-09,5062.58,2807.08,1082,21,2025,3,Sunday,Spring,1,0,58
2025-03-10,4840.98,2693.58,1002,21,2025,3,Monday,Spring,0,0,58
2025-03-11,4019.27,2227.92,853,21,2025,3,Tuesday,Spring,0,0,64
2025-03-12,4530.85,2453.95,715,21,2025,3,Wednesday,Spring,0,0,54
2025-03-13,4526.7300000000005,2480.18,877,21,2025,3,Thursday,Spring,0,0,58
2025-03-14,4386.15,2400.65,845,21,2025,3,Friday,Spring,0,0,54
2025-03-15,4759.76,2621.66,954,21,2025,3,Saturday,Spring,1,0,54
2025-03-16,5005.55,2750.1,1105,21,2025,3,Sunday,Spring,1,0,55
2025-03-17,4006.97,2230.27,843,21,2025,3,Monday,Spring,0,0,59
2025-03-18,4204.16,2292.11,934,21,2025,3,Tuesday,Spring,0,0,54
2025-03-19,4195.88,2282.83,802,21,2025,3,Wednesday,Spring,0,0,66
2025-03-20,4111.07,2276.17,943,21,2025,3,Thursday,Spring,0,0,51
2025-03-21,4094.89,2256.19,811,21,2025,3,Friday,Spring,0,0,56
2025-03-22,5368.16,2956.51,1184,21,2025,3,Saturday,Spring,1,0,54
2025-03-23,4991.87,2757.9700000000003,1003,21,2025,3,Sunday,Spring,1,0,68
2025-03-24,4473.04,2446.79,1016,21,2025,3,Monday,Spring,0,0,59
2025-03-25,4756.99,2645.89,1101,21,2025,3,Tuesday,Spring,0,0,65
2025-03-26,4941.62,2769.92,1118,21,2025,3,Wednesday,Spring,0,0,47
2025-03-27,4180.57,2306.17,883,21,2025,3,Thursday,Spring,0,0,59
2025-03-28,4445.41,2412.11,759,21,2025,3,Friday,Spring,0,0,64
2025-03-29,5564.53,3085.28,1107,21,2025,3,Saturday,Spring,1,0,58
2025-03-30,5041.08,2725.0299999999997,892,21,2025,3,Sunday,Spring,1,0,65
2025-03-31,4791.5,2616.7,960,21,2025,3,Monday,Spring,0,0,54
2025-04-01,4433.92,2482.02,1068,21,2025,4,Tuesday,Spring,0,0,67
2025-04-02,4742.62,2603.57,1048,21,2025,4,Wednesday,Spring,0,0,74
2025-04-03,4743.57,2627.82,1033,21,2025,4,Thursday,Spring,0,0,55
2025-04-04,4605.71,2545.91,979,21,2025,4,Friday,Spring,0,0,54
2025-04-05,5339.33,2970.63,1117,21,2025,4,Saturday,Spring,1,0,68
2025-04-06,5478.28,2989.43,1032,21,2025,4,Sunday,Spring,1,0,69
2025-04-07,4200.64,2331.99,916,21,2025,4,Monday,Spring,0,0,54
2025-04-08,4513.0,2417.6,720,21,2025,4,Tuesday,Spring,0,0,55
2025-04-09,4491.05,2478.65,905,21,2025,4,Wednesday,Spring,0,0,56
2025-04-10,4255.52,2378.52,958,21,2025,4,Thursday,Spring,0,0,48
2025-04-11,4344.87,2399.02,933,21,2025,4,Friday,Spring,0,0,51
2025-04-12,5025.96,2799.06,1084,21,2025,4,Saturday,Spring,1,0,50
2025-04-13,5459.43,3015.23,1187,21,2025,4,Sunday,Spring,1,0,52
2025-04-14,4294.94,2331.59,836,21,2025,4,Monday,Spring,0,0,57
2025-04-15,4908.23,2731.93,1167,21,2025,4,Tuesday,Spring,0,0,59
2025-04-16,4512.8,2458.6,760,21,2025,4,Wednesday,Spring,0,0,68
2025-04-17,4216.81,2316.11,859,21,2025,4,Thursday,Spring,0,0,51
2025-04-18,4631.2,2556.4,950,21,2025,4,Friday,Spring,0,0,64
2025-04-19,5330.84,2935.19,1246,21,2025,4,Saturday,Spring,1,0,56
2025-04-20,5850.23,3227.58,1237,21,2025,4,Sunday,Spring,1,0,57
2025-04-21,4920.06,2675.81,934,21,2025,4,Monday,Spring,0,0,62
2025-04-22,4666.16,2574.61,1054,21,2025,4,Tuesday,Spring,0,0,50
2025-04-23,4283.48,2381.53,972,21,2025,4,Wednesday,Spring,0,0,60
2025-04-24,4325.26,2394.0099999999998,984,21,2025,4,Thursday,Spring,0,0,59
2025-04-25,4690.98,2564.58,972,21,2025,4,Friday,Spring,0,0,61
2025-04-26,5145.66,2817.71,1014,21,2025,4,Saturday,Spring,1,0,60
2025-04-27,5937.599999999999,3260.05,1220,21,2025,4,Sunday,Spring,1,0,75
2025-04-28,4746.45,2620.6,1055,21,2025,4,Monday,Spring,0,0,53
2025-04-29,3966.95,2193.2,835,21,2025,4,Tuesday,Spring,0,0,54
2025-04-30,3899.9900000000002,2156.94,831,21,2025,4,Wednesday,Spring,0,0,53
2025-05-01,4702.85,2567.45,945,21,2025,5,Thursday,Spring,0,0,54
2025-05-02,4174.26,2296.66,874,21,2025,5,Friday,Spring,0,0,53
2025-05-03,5162.72,2841.67,968,21,2025,5,Saturday,Spring,1,0,66
2025-05-04,5293.64,2873.79,946,21,2025,5,Sunday,Spring,1,0,67
2025-05-05,4003.49,2192.69,891,21,2025,5,Monday,Spring,0,0,54
2025-05-06,4340.22,2431.17,908,21,2025,5,Tuesday,Spring,0,0,52
2025-05-07,4584.49,2473.29,761,21,2025,5,Wednesday,Spring,0,0,61
2025-05-08,4174.14,2292.79,816,21,2025,5,Thursday,Spring,0,0,54
2025-05-09,4632.8,2524.55,860,21,2025,5,Friday,Spring,0,0,62
2025-05-10,5350.25,2895.55,915,21,2025,5,Saturday,Spring,1,0,59
2025-05-11,4839.51,2638.76,999,21,2025,5,Sunday,Spring,1,0,47
2025-05-12,4798.3,2614.55,880,21,2025,5,Monday,Spring,0,0,68
2025-05-13,4567.89,2515.14,991,21,2025,5,Tuesday,Spring,0,0,70
2025-05-14,4641.71,2579.41,1059,21,2025,5,Wednesday,Spring,0,0,53
2025-05-15,4485.89,2504.7400000000002,1061,21,2025,5,Thursday,Spring,0,0,55
2025-05-16,3990.02,2217.92,918,21,2025,5,Friday,Spring,0,0,60
2025-05-17,4872.92,2680.92,988,21,2025,5,Saturday,Spring,1,0,60
2025-05-18,5509.55,3011.5,1165,21,2025,5,Sunday,Spring,1,0,62
2025-05-19,4480.89,2461.54,961,21,2025,5,Monday,Spring,0,0,72
2025-05-20,4842.31,2635.66,959,21,2025,5,Tuesday,Spring,0,0,56
2025-05-21,4758.03,2608.53,1007,21,2025,5,Wednesday,Spring,0,0,52
2025-05-22,4200.16,2291.91,764,21,2025,5,Thursday,Spring,0,0,48
2025-05-23,3911.3,2149.55,790,21,2025,5,Friday,Spring,0,0,52
2025-05-24,5261.55,2928.35,1085,21,2025,5,Saturday,Spring,1,0,57
2025-05-25,5382.85,2981.5,1105,21,2025,5,Sunday,Spring,1,0,70
2025-05-26,5852.2300000000005,3227.08,1307,21,2025,5,Monday,Spring,0,1,54
2025-05-27,4112.16,2271.36,994,21,2025,5,Tuesday,Spring,0,0,59
2025-05-28,4432.16,2413.41,874,21,2025,5,Wednesday,Spring,0,0,57
2025-05-29,4190.98,2275.03,842,21,2025,5,Thursday,Spring,0,0,66
2025-05-30,4629.45,2519.95,865,21,2025,5,Friday,Spring,0,0,75
2025-05-31,4914.75,2678.1,1045,21,2025,5,Saturday,Spring,1,0,54
2025-06-01,7034.25,3791.95,1245,21,2025,6,Sunday,Summer,1,0,74
2025-06-02,5534.360000000001,3007.86,1144,21,2025,6,Monday,Summer,0,0,85
2025-06-03,5306.94,2882.44,1016,21,2025,6,Tuesday,Summer,0,0,82
2025-06-04,6107.67,3298.52,1243,21,2025,6,Wednesday,Summer,0,0,90
2025-06-05,5678.49,3051.94,1081,21,2025,6,Thursday,Summer,0,0,82
2025-06-06,5717.18,3125.13,1222,21,2025,6,Friday,Summer,0,0,75
2025-06-07,6328.92,3485.82,1478,21,2025,6,Saturday,Summer,1,0,82
2025-06-08,5990.83,3242.68,1297,21,2025,6,Sunday,Summer,1,0,85
2025-06-09,5274.2300000000005,2885.88,1017,21,2025,6,Monday,Summer,0,0,83
2025-06-10,5660.17,3098.7200000000003,1063,21,2025,6,Tuesday,Summer,0,0,81
2025-06-11,5521.6,3035.6,1350,21,2025,6,Wednesday,Summer,0,0,85
2025-06-12,5666.49,3136.84,1221,21,2025,6,Thursday,Summer,0,0,86
2025-06-13,6319.9,3371.75,1210,21,2025,6,Friday,Summer,0,0,87
2025-06-14,6681.17,3652.17,1423,21,2025,6,Saturday,Summer,1,0,82
2025-06-15,6241.68,3393.38,1182,21,2025,6,Sunday,Summer,1,0,76
2025-06-16,5590.37,3077.47,1303,21,2025,6,Monday,Summer,0,0,79
2025-06-17,6380.73,3479.63,1287,21,2025,6,Tuesday,Summer,0,0,86
2025-06-18,5191.83,2848.53,1227,21,2025,6,Wednesday,Summer,0,0,72
2025-06-19,5361.03,2904.93,1027,21,2025,6,Thursday,Summer,0,0,80
2025-06-20,5076.58,2818.33,1202,21,2025,6,Friday,Summer,0,0,75
2025-06-21,7232.360000000001,3937.0099999999998,1424,21,2025,6,Saturday,Summer,1,0,78
2025-06-22,7037.69,3843.64,1611,21,2025,6,Sunday,Summer,1,0,86
2025-06-23,6009.67,3247.57,1223,21,2025,6,Monday,Summer,0,0,79
2025-06-24,6127.81,3338.56,1309,21,2025,6,Tuesday,Summer,0,0,78
2025-06-25,5755.7699999999995,3090.22,1193,21,2025,6,Wednesday,Summer,0,0,68
2025-06-26,5360.98,2931.13,1092,21,2025,6,Thursday,Summer,0,0,83
2025-06-27,6137.33,3355.03,1347,21,2025,6,Friday,Summer,0,0,82
2025-06-28,7072.6,3850.35,1440,21,2025,6,Saturday,Summer,1,0,93
2025-06-29,7207.78,3892.38,1272,21,2025,6,Sunday,Summer,1,0,75
2025-06-30,5436.09,2925.29,891,21,2025,6,Monday,Summer,0,0,79
2025-07-01,5156.37,2802.22,1173,21,2025,7,Tuesday,Summer,0,0,79
2025-07-02,5602.36,3070.26,1154,21,2025,7,Wednesday,Summer,0,0,89
2025-07-03,5641.4800000000005,3044.43,1142,21,2025,7,Thursday,Summer,0,0,77
2025-07-04,7141.04,3894.44,1546,21,2025,7,Friday,Summer,0,1,79
2025-07-05,5943.0,3262.9,1260,21,2025,7,Saturday,Summer,1,0,82
2025-07-06,7399.06,3992.66,1564,21,2025,7,Sunday,Summer,1,0,79
2025-07-07,5422.01,2934.46,1089,21,2025,7,Monday,Summer,0,0,74
2025-07-08,5515.99,2990.19,1151,21,2025,7,Tuesday,Summer,0,0,79
2025-07-09,5396.74,2979.49,1156,21,2025,7,Wednesday,Summer,0,0,85
2025-07-10,4890.21,2646.61,1019,21,2025,7,Thursday,Summer,0,0,70
2025-07-11,6210.01,3370.66,1119,21,2025,7,Friday,Summer,0,0,78
2025-07-12,6111.57,3333.22,1273,21,2025,7,Saturday,Summer,1,0,73
2025-07-13,7810.12,4300.92,1628,21,2025,7,Sunday,Summer,1,0,86
2025-07-14,5016.89,2731.24,1081,21,2025,7,Monday,Summer,0,0,67
2025-07-15,5290.46,2888.96,1104,21,2025,7,Tuesday,Summer,0,0,74
2025-07-16,4986.0,2728.45,1130,21,2025,7,Wednesday,Summer,0,0,80
2025-07-17,5458.85,2993.5,1155,21,2025,7,Thursday,Summer,0,0,88
2025-07-18,5633.63,3041.58,1127,21,2025,7,Friday,Summer,0,0,77
2025-07-19,6624.14,3621.54,1306,21,2025,7,Saturday,Summer,1,0,74
2025-07-20,7722.92,4145.5199999999995,1458,21,2025,7,Sunday,Summer,1,0,91
2025-07-21,5073.38,2743.2799999999997,1132,21,2025,7,Monday,Summer,0,0,67
2025-07-22,5911.03,3224.68,1447,21,2025,7,Tuesday,Summer,0,0,62
2025-07-23,5476.61,2969.96,1079,21,2025,7,Wednesday,Summer,0,0,81
2025-07-24,5398.57,2938.32,1113,21,2025,7,Thursday,Summer,0,0,74
2025-07-25,6003.72,3271.32,1308,21,2025,7,Friday,Summer,0,0,70
2025-07-26,6321.69,3450.14,1311,21,2025,7,Saturday,Summer,1,0,82
2025-07-27,6330.88,3467.68,1352,21,2025,7,Sunday,Summer,1,0,79
2025-07-28,5009.26,2727.56,1244,21,2025,7,Monday,Summer,0,0,74
2025-07-29,6032.07,3268.42,1143,21,2025,7,Tuesday,Summer,0,0,69
2025-07-30,5257.57,2895.12,1203,21,2025,7,Wednesday,Summer,0,0,84
2025-07-31,5023.89,2741.24,1011,21,2025,7,Thursday,Summer,0,0,82
2025-08-01,5372.03,2969.58,1237,21,2025,8,Friday,Summer,0,0,77
2025-08-02,7948.03,4373.03,1487,21,2025,8,Saturday,Summer,1,0,90
2025-08-03,6953.54,3808.99,1486,21,2025,8,Sunday,Summer,1,0,70
2025-08-04,5552.03,3045.88,1157,21,2025,8,Monday,Summer,0,0,67
2025-08-05,4586.29,2485.69,841,21,2025,8,Tuesday,Summer,0,0,73
2025-08-06,6247.67,3433.02,1313,21,2025,8,Wednesday,Summer,0,0,77
2025-08-07,5439.59,2950.44,1031,21,2025,8,Thursday,Summer,0,0,79
2025-08-08,6262.42,3385.92,1058,21,2025,8,Friday,Summer,0,0,76
2025-08-09,5943.82,3266.17,1308,21,2025,8,Saturday,Summer,1,0,80
2025-08-10,7193.33,3868.18,1457,21,2025,8,Sunday,Summer,1,0,69
2025-08-11,5203.51,2870.7599999999998,1139,21,2025,8,Monday,Summer,0,0,88
2025-08-12,5364.07,2935.07,1173,21,2025,8,Tuesday,Summer,0,0,77
2025-08-13,5435.9,2902.95,1150,21,2025,8,Wednesday,Summer,0,0,85
2025-08-14,5829.6,3235.0,1300,21,2025,8,Thursday,Summer,0,0,80
2025-08-15,5185.56,2876.66,1184,21,2025,8,Friday,Summer,0,0,81
2025-08-16,6401.81,3459.21,1189,21,2025,8,Saturday,Summer,1,0,81
2025-08-17,7069.03,3901.58,1537,21,2025,8,Sunday,Summer,1,0,81
2025-08-18,5636.04,3097.14,1126,21,2025,8,Monday,Summer,0,0,82
2025-08-19,6678.77,3657.07,1513,21,2025,8,Tuesday,Summer,0,0,87
2025-08-20,5817.62,3122.67,1078,21,2025,8,Wednesday,Summer,0,0,79
2025-08-21,5618.6900000000005,3076.59,1171,21,2025,8,Thursday,Summer,0,0,82
2025-08-22,5565.98,3042.23,1122,21,2025,8,Friday,Summer,0,0,77
2025-08-23,7096.32,3820.2200000000003,1238,21,2025,8,Saturday,Summer,1,0,88
2025-08-24,7394.67,4025.67,1713,21,2025,8,Sunday,Summer,1,0,73
2025-08-25,6572.43,3561.7799999999997,1347,21,2025,8,Monday,Summer,0,0,90
2025-08-26,5203.87,2865.82,1073,21,2025,8,Tuesday,Summer,0,0,77
2025-08-27,5408.35,2879.1,1095,21,2025,8,Wednesday,Summer,0,0,67
2025-08-28,5910.63,3207.83,1147,21,2025,8,Thursday,Summer,0,0,78
2025-08-29,5234.22,2833.92,948,21,2025,8,Friday,Summer,0,0,73
2025-08-30,5867.84,3166.39,1046,21,2025,8,Saturday,Summer,1,0,83
2025-08-31,6998.5199999999995,3824.02,1398,21,2025,8,Sunday,Summer,1,0,73
2025-09-01,6378.12,3478.57,1068,21,2025,9,Monday,Fall,0,1,51
2025-09-02,4444.45,2436.65,755,21,2025,9,Tuesday,Fall,0,0,41
2025-09-03,4814.12,2602.07,838,21,2025,9,Wednesday,Fall,0,0,51
2025-09-04,4727.42,2585.87,988,21,2025,9,Thursday,Fall,0,0,38
2025-09-05,4847.65,2655.1,965,21,2025,9,Friday,Fall,0,0,43
2025-09-06,6023.12,3332.77,1268,21,2025,9,Saturday,Fall,1,0,60
2025-09-07,5192.9,2804.4,910,21,2025,9,Sunday,Fall,1,0,60
2025-09-08,4785.55,2641.6,1155,21,2025,9,Monday,Fall,0,0,57
2025-09-09,4292.26,2344.76,824,21,2025,9,Tuesday,Fall,0,0,48
2025-09-10,4805.01,2624.5099999999998,1019,21,2025,9,Wednesday,Fall,0,0,54
2025-09-11,4937.76,2719.81,1074,21,2025,9,Thursday,Fall,0,0,54
2025-09-12,4317.13,2379.83,857,21,2025,9,Friday,Fall,0,0,46
2025-09-13,6072.5599999999995,3308.2599999999998,1104,21,2025,9,Saturday,Fall,1,0,65
2025-09-14,4870.05,2649.25,1005,21,2025,9,Sunday,Fall,1,0,61
2025-09-15,4657.21,2553.56,899,21,2025,9,Monday,Fall,0,0,53
2025-09-16,4517.81,2461.71,849,21,2025,9,Tuesday,Fall,0,0,55
2025-09-17,4037.51,2192.61,799,21,2025,9,Wednesday,Fall,0,0,56
2025-09-18,4653.15,2529.5,915,21,2025,9,Thursday,Fall,0,0,40
2025-09-19,5132.12,2831.52,1138,21,2025,9,Friday,Fall,0,0,53
