inventory_id,inventory_date,product_id,stock_level,reorder_threshold,units_ordered
1605,2024-01-07,15,142,55,0
1606,2024-01-07,16,71,55,0
1607,2024-01-07,17,71,55,0
1608,2024-01-07,18,54,55,45
1609,2024-01-07,19,73,30,0
1610,2024-01-07,20,54,30,0
1611,2024-01-07,21,59,30,0
1612,2024-01-07,22,43,30,0
1613,2024-01-07,23,158,108,0
1614,2024-01-07,24,238,108,0
1615,2024-01-07,25,198,108,0
1616,2024-01-07,26,266,108,0
1617,2024-01-07,27,111,45,0
1618,2024-01-07,28,77,45,0
1619,2024-01-07,29,90,45,0
1620,2024-01-07,30,42,45,39
1621,2024-01-14,1,210,120,0
1622,2024-01-14,2,171,120,0
1623,2024-01-14,3,197,120,0
1624,2024-01-14,4,192,120,0
1625,2024-01-14,5,191,120,0
1626,2024-01-14,6,240,110,0
1627,2024-01-14,7,183,110,0
1628,2024-01-14,8,135,110,0
1629,2024-01-14,9,183,110,0
1630,2024-01-14,10,164,110,0
1631,2024-01-14,11,119,60,0
1632,2024-01-14,12,85,60,0
1633,2024-01-14,13,111,60,0
1634,2024-01-14,14,103,60,0
1635,2024-01-14,15,97,55,0
1636,2024-01-14,16,66,55,0
1637,2024-01-14,17,80,55,0
1638,2024-01-14,18,97,55,0
1639,2024-01-14,19,40,30,0
1640,2024-01-14,20,57,30,0
1641,2024-01-14,21,48,30,0
1642,2024-01-14,22,62,30,0
1643,2024-01-14,23,129,108,0
1644,2024-01-14,24,228,108,0
1645,2024-01-14,25,169,108,0
1646,2024-01-14,26,175,108,0
1647,2024-01-14,27,71,45,0
1648,2024-01-14,28,82,45,0
1649,2024-01-14,29,42,45,39
1650,2024-01-14,30,68,45,0
1651,2024-01-21,1,125,120,0
1652,2024-01-21,2,184,120,0
1653,2024-01-21,3,191,120,0
1654,2024-01-21,4,225,120,0
1655,2024-01-21,5,248,120,0
1656,2024-01-21,6,165,110,0
1657,2024-01-21,7,108,110,90
1658,2024-01-21,8,174,110,0
1659,2024-01-21,9,107,110,91
1660,2024-01-21,10,101,110,97
1661,2024-01-21,11,82,60,0
1662,2024-01-21,12,60,60,0
1663,2024-01-21,13,72,60,0
1664,2024-01-21,14,106,60,0
1665,2024-01-21,15,74,55,0
1666,2024-01-21,16,104,55,0
1667,2024-01-21,17,103,55,0
1668,2024-01-21,18,91,55,0
1669,2024-01-21,19,43,30,0
1670,2024-01-21,20,51,30,0
1671,2024-01-21,21,66,30,0
1672,2024-01-21,22,52,30,0
1673,2024-01-21,23,169,108,0
1674,2024-01-21,24,170,108,0
1675,2024-01-21,25,176,108,0
1676,2024-01-21,26,176,108,0
1677,2024-01-21,27,77,45,0
1678,2024-01-21,28,47,45,0
1679,2024-01-21,29,91,45,0
1680,2024-01-21,30,71,45,0
1681,2024-01-28,1,240,120,0
1682,2024-01-28,2,92,120,124
1683,2024-01-28,3,114,120,102
1684,2024-01-28,4,240,120,0
1685,2024-01-28,5,191,120,0
1686,2024-01-28,6,155,110,0
1687,2024-01-28,7,153,110,0
1688,2024-01-28,8,175,110,0
1689,2024-01-28,9,264,110,0
1690,2024-01-28,10,66,110,132
1691,2024-01-28,11,72,60,0
1692,2024-01-28,12,73,60,0
1693,2024-01-28,13,122,60,0
1694,2024-01-28,14,124,60,0
1695,2024-01-28,15,84,55,0
1696,2024-01-28,16,103,55,0
1697,2024-01-28,17,77,55,0
1698,2024-01-28,18,112,55,0
1699,2024-01-28,19,52,30,0
1700,2024-01-28,20,45,30,0
1701,2024-01-28,21,22,30,32
1702,2024-01-28,22,44,30,0
1703,2024-01-28,23,158,108,0
1704,2024-01-28,24,171,108,0
1705,2024-01-28,25,176,108,0
1706,2024-01-28,26,157,108,0
1707,2024-01-28,27,64,45,0
1708,2024-01-28,28,86,45,0
1709,2024-01-28,29,46,45,0
1710,2024-01-28,30,57,45,0
1711,2024-02-04,1,173,120,0
1712,2024-02-04,2,153,120,0
1713,2024-02-04,3,210,120,0
1714,2024-02-04,4,153,120,0
1715,2024-02-04,5,171,120,0
1716,2024-02-04,6,207,110,0
1717,2024-02-04,7,206,110,0
1718,2024-02-04,8,169,110,0
1719,2024-02-04,9,172,110,0
1720,2024-02-04,10,149,110,0
1721,2024-02-04,11,115,60,0
1722,2024-02-04,12,96,60,0
1723,2024-02-04,13,109,60,0
1724,2024-02-04,14,98,60,0
1725,2024-02-04,15,86,55,0
1726,2024-02-04,16,49,55,50
1727,2024-02-04,17,65,55,0
1728,2024-02-04,18,81,55,0
1729,2024-02-04,19,29,30,25
1730,2024-02-04,20,39,30,0
1731,2024-02-04,21,50,30,0
1732,2024-02-04,22,32,30,0
1733,2024-02-04,23,204,108,0
1734,2024-02-04,24,240,108,0
1735,2024-02-04,25,177,108,0
1736,2024-02-04,26,155,108,0
1737,2024-02-04,27,83,45,0
1738,2024-02-04,28,81,45,0
1739,2024-02-04,29,62,45,0
1740,2024-02-04,30,63,45,0
1741,2024-02-11,1,172,120,0
1742,2024-02-11,2,232,120,0
1743,2024-02-11,3,152,120,0
1744,2024-02-11,4,209,120,0
1745,2024-02-11,5,192,120,0
1746,2024-02-11,6,194,110,0
1747,2024-02-11,7,154,110,0
1748,2024-02-11,8,160,110,0
1749,2024-02-11,9,201,110,0
1750,2024-02-11,10,123,110,0
1751,2024-02-11,11,76,60,0
1752,2024-02-11,12,40,60,68
1753,2024-02-11,13,126,60,0
1754,2024-02-11,14,93,60,0
1755,2024-02-11,15,84,55,0
1756,2024-02-11,16,102,55,0
1757,2024-02-11,17,81,55,0
1758,2024-02-11,18,73,55,0
1759,2024-02-11,19,47,30,0
1760,2024-02-11,20,57,30,0
1761,2024-02-11,21,47,30,0
1762,2024-02-11,22,49,30,0
1763,2024-02-11,23,150,108,0
1764,2024-02-11,24,168,108,0
1765,2024-02-11,25,216,108,0
1766,2024-02-11,26,135,108,0
1767,2024-02-11,27,63,45,0
1768,2024-02-11,28,98,45,0
1769,2024-02-11,29,73,45,0
1770,2024-02-11,30,48,45,0
1771,2024-02-18,1,281,120,0
1772,2024-02-18,2,149,120,0
1773,2024-02-18,3,78,120,138
1774,2024-02-18,4,165,120,0
1775,2024-02-18,5,146,120,0
1776,2024-02-18,6,203,110,0
1777,2024-02-18,7,229,110,0
1778,2024-02-18,8,173,110,0
1779,2024-02-18,9,193,110,0
1780,2024-02-18,10,179,110,0
1781,2024-02-18,11,123,60,0
1782,2024-02-18,12,89,60,0
1783,2024-02-18,13,62,60,0
1784,2024-02-18,14,92,60,0
1785,2024-02-18,15,33,55,66
1786,2024-02-18,16,74,55,0
1787,2024-02-18,17,73,55,0
1788,2024-02-18,18,63,55,0
1789,2024-02-18,19,58,30,0
1790,2024-02-18,20,44,30,0
1791,2024-02-18,21,53,30,0
1792,2024-02-18,22,45,30,0
1793,2024-02-18,23,180,108,0
1794,2024-02-18,24,134,108,0
1795,2024-02-18,25,170,108,0
1796,2024-02-18,26,230,108,0
1797,2024-02-18,27,52,45,0
1798,2024-02-18,28,101,45,0
1799,2024-02-18,29,93,45,0
1800,2024-02-18,30,67,45,0
1801,2024-02-25,1,218,120,0
1802,2024-02-25,2,205,120,0
1803,2024-02-25,3,142,120,0
1804,2024-02-25,4,203,120,0
1805,2024-02-25,5,188,120,0
1806,2024-02-25,6,153,110,0
1807,2024-02-25,7,206,110,0
1808,2024-02-25,8,147,110,0
1809,2024-02-25,9,153,110,0
1810,2024-02-25,10,124,110,0
1811,2024-02-25,11,86,60,0
1812,2024-02-25,12,129,60,0
1813,2024-02-25,13,80,60,0
1814,2024-02-25,14,114,60,0
1815,2024-02-25,15,84,55,0
1816,2024-02-25,16,90,55,0
1817,2024-02-25,17,54,55,45
1818,2024-02-25,18,105,55,0
1819,2024-02-25,19,42,30,0
1820,2024-02-25,20,49,30,0
1821,2024-02-25,21,51,30,0
1822,2024-02-25,22,54,30,0
1823,2024-02-25,23,157,108,0
1824,2024-02-25,24,92,108,102
1825,2024-02-25,25,225,108,0
1826,2024-02-25,26,229,108,0
1827,2024-02-25,27,56,45,0
1828,2024-02-25,28,78,45,0
1829,2024-02-25,29,68,45,0
1830,2024-02-25,30,94,45,0
1831,2024-03-03,1,180,120,0
1832,2024-03-03,2,159,120,0
1833,2024-03-03,3,145,120,0
1834,2024-03-03,4,195,120,0
1835,2024-03-03,5,190,120,0
1836,2024-03-03,6,253,110,0
1837,2024-03-03,7,109,110,89
1838,2024-03-03,8,137,110,0
1839,2024-03-03,9,129,110,0
1840,2024-03-03,10,115,110,0
1841,2024-03-03,11,61,50,0
1842,2024-03-03,12,95,50,0
1843,2024-03-03,13,30,50,60
1844,2024-03-03,14,78,50,0
1845,2024-03-03,15,118,55,0
1846,2024-03-03,16,86,55,0
1847,2024-03-03,17,74,55,0
1848,2024-03-03,18,82,55,0
1849,2024-03-03,19,44,30,0
1850,2024-03-03,20,55,30,0
1851,2024-03-03,21,42,30,0
1852,2024-03-03,22,39,30,0
1853,2024-03-03,23,125,90,0
1854,2024-03-03,24,222,90,0
1855,2024-03-03,25,151,90,0
1856,2024-03-03,26,200,90,0
1857,2024-03-03,27,101,45,0
1858,2024-03-03,28,74,45,0
1859,2024-03-03,29,76,45,0
1860,2024-03-03,30,72,45,0
1861,2024-03-10,1,231,120,0
1862,2024-03-10,2,217,120,0
1863,2024-03-10,3,214,120,0
1864,2024-03-10,4,188,120,0
1865,2024-03-10,5,107,120,109
1866,2024-03-10,6,150,110,0
1867,2024-03-10,7,169,110,0
1868,2024-03-10,8,198,110,0
1869,2024-03-10,9,209,110,0
1870,2024-03-10,10,97,110,101
1871,2024-03-10,11,72,50,0
1872,2024-03-10,12,95,50,0
1873,2024-03-10,13,73,50,0
1874,2024-03-10,14,85,50,0
1875,2024-03-10,15,84,55,0
1876,2024-03-10,16,63,55,0
1877,2024-03-10,17,85,55,0
1878,2024-03-10,18,54,55,45
1879,2024-03-10,19,61,30,0
1880,2024-03-10,20,45,30,0
1881,2024-03-10,21,52,30,0
1882,2024-03-10,22,29,30,25
1883,2024-03-10,23,129,90,0
1884,2024-03-10,24,124,90,0
1885,2024-03-10,25,131,90,0
1886,2024-03-10,26,122,90,0
1887,2024-03-10,27,84,45,0
1888,2024-03-10,28,72,45,0
1889,2024-03-10,29,73,45,0
1890,2024-03-10,30,71,45,0
1891,2024-03-17,1,255,120,0
1892,2024-03-17,2,119,120,97
1893,2024-03-17,3,196,120,0
1894,2024-03-17,4,210,120,0
1895,2024-03-17,5,214,120,0
1896,2024-03-17,6,85,110,113
1897,2024-03-17,7,139,110,0
1898,2024-03-17,8,180,110,0
1899,2024-03-17,9,202,110,0
1900,2024-03-17,10,81,110,117
1901,2024-03-17,11,69,50,0
1902,2024-03-17,12,94,50,0
1903,2024-03-17,13,96,50,0
1904,2024-03-17,14,93,50,0
1905,2024-03-17,15,93,55,0
1906,2024-03-17,16,103,55,0
1907,2024-03-17,17,106,55,0
1908,2024-03-17,18,108,55,0
1909,2024-03-17,19,64,30,0
1910,2024-03-17,20,49,30,0
1911,2024-03-17,21,61,30,0
1912,2024-03-17,22,45,30,0
1913,2024-03-17,23,141,90,0
1914,2024-03-17,24,197,90,0
1915,2024-03-17,25,214,90,0
1916,2024-03-17,26,151,90,0
1917,2024-03-17,27,82,45,0
1918,2024-03-17,28,41,45,40
1919,2024-03-17,29,67,45,0
1920,2024-03-17,30,81,45,0
1921,2024-03-24,1,186,120,0
1922,2024-03-24,2,194,120,0
1923,2024-03-24,3,198,120,0
1924,2024-03-24,4,229,120,0
1925,2024-03-24,5,126,120,0
1926,2024-03-24,6,240,110,0
1927,2024-03-24,7,213,110,0
1928,2024-03-24,8,185,110,0
1929,2024-03-24,9,176,110,0
1930,2024-03-24,10,129,110,0
1931,2024-03-24,11,81,50,0
1932,2024-03-24,12,54,50,0
1933,2024-03-24,13,106,50,0
1934,2024-03-24,14,94,50,0
1935,2024-03-24,15,95,55,0
1936,2024-03-24,16,64,55,0
1937,2024-03-24,17,63,55,0
1938,2024-03-24,18,66,55,0
1939,2024-03-24,19,45,30,0
1940,2024-03-24,20,62,30,0
1941,2024-03-24,21,55,30,0
1942,2024-03-24,22,53,30,0
1943,2024-03-24,23,136,90,0
1944,2024-03-24,24,139,90,0
1945,2024-03-24,25,161,90,0
1946,2024-03-24,26,144,90,0
1947,2024-03-24,27,75,45,0
1948,2024-03-24,28,49,45,0
1949,2024-03-24,29,99,45,0
1950,2024-03-24,30,51,45,0
1951,2024-03-31,1,202,120,0
1952,2024-03-31,2,190,120,0
1953,2024-03-31,3,221,120,0
1954,2024-03-31,4,221,120,0
1955,2024-03-31,5,246,120,0
1956,2024-03-31,6,151,110,0
1957,2024-03-31,7,220,110,0
1958,2024-03-31,8,178,110,0
1959,2024-03-31,9,201,110,0
1960,2024-03-31,10,218,110,0
1961,2024-03-31,11,87,50,0
1962,2024-03-31,12,53,50,0
1963,2024-03-31,13,84,50,0
1964,2024-03-31,14,94,50,0
1965,2024-03-31,15,90,55,0
1966,2024-03-31,16,112,55,0
1967,2024-03-31,17,93,55,0
1968,2024-03-31,18,110,55,0
1969,2024-03-31,19,47,30,0
1970,2024-03-31,20,60,30,0
1971,2024-03-31,21,43,30,0
1972,2024-03-31,22,49,30,0
1973,2024-03-31,23,109,90,0
1974,2024-03-31,24,138,90,0
1975,2024-03-31,25,151,90,0
1976,2024-03-31,26,95,90,0
1977,2024-03-31,27,94,45,0
1978,2024-03-31,28,75,45,0
1979,2024-03-31,29,82,45,0
1980,2024-03-31,30,71,45,0
1981,2024-04-07,1,170,120,0
1982,2024-04-07,2,107,120,109
1983,2024-04-07,3,220,120,0
1984,2024-04-07,4,241,120,0
1985,2024-04-07,5,195,120,0
1986,2024-04-07,6,127,110,0
1987,2024-04-07,7,218,110,0
1988,2024-04-07,8,221,110,0
1989,2024-04-07,9,188,110,0
1990,2024-04-07,10,200,110,0
1991,2024-04-07,11,105,50,0
1992,2024-04-07,12,91,50,0
1993,2024-04-07,13,94,50,0
1994,2024-04-07,14,108,50,0
1995,2024-04-07,15,95,55,0
1996,2024-04-07,16,66,55,0
1997,2024-04-07,17,140,55,0
1998,2024-04-07,18,112,55,0
1999,2024-04-07,19,60,30,0
2000,2024-04-07,20,43,30,0
2001,2024-04-07,21,50,30,0
2002,2024-04-07,22,33,30,0
2003,2024-04-07,23,132,90,0
2004,2024-04-07,24,134,90,0
2005,2024-04-07,25,130,90,0
2006,2024-04-07,26,97,90,0
2007,2024-04-07,27,50,45,0
2008,2024-04-07,28,82,45,0
2009,2024-04-07,29,77,45,0
2010,2024-04-07,30,91,45,0
2011,2024-04-14,1,155,120,0
2012,2024-04-14,2,211,120,0
2013,2024-04-14,3,189,120,0
2014,2024-04-14,4,193,120,0
2015,2024-04-14,5,162,120,0
2016,2024-04-14,6,105,110,93
2017,2024-04-14,7,180,110,0
2018,2024-04-14,8,141,110,0
2019,2024-04-14,9,142,110,0
2020,2024-04-14,10,161,110,0
2021,2024-04-14,11,90,50,0
2022,2024-04-14,12,51,50,0
2023,2024-04-14,13,77,50,0
2024,2024-04-14,14,53,50,0
2025,2024-04-14,15,105,55,0
2026,2024-04-14,16,118,55,0
2027,2024-04-14,17,102,55,0
2028,2024-04-14,18,108,55,0
2029,2024-04-14,19,76,30,0
2030,2024-04-14,20,25,30,29
2031,2024-04-14,21,50,30,0
2032,2024-04-14,22,46,30,0
2033,2024-04-14,23,157,90,0
2034,2024-04-14,24,126,90,0
2035,2024-04-14,25,152,90,0
2036,2024-04-14,26,164,90,0
2037,2024-04-14,27,80,45,0
2038,2024-04-14,28,48,45,0
2039,2024-04-14,29,86,45,0
2040,2024-04-14,30,61,45,0
2041,2024-04-21,1,171,120,0
2042,2024-04-21,2,167,120,0
2043,2024-04-21,3,217,120,0
2044,2024-04-21,4,127,120,0
2045,2024-04-21,5,243,120,0
2046,2024-04-21,6,260,110,0
2047,2024-04-21,7,171,110,0
2048,2024-04-21,8,131,110,0
2049,2024-04-21,9,109,110,89
2050,2024-04-21,10,170,110,0
2051,2024-04-21,11,71,50,0
2052,2024-04-21,12,94,50,0
2053,2024-04-21,13,98,50,0
2054,2024-04-21,14,55,50,0
2055,2024-04-21,15,83,55,0
2056,2024-04-21,16,72,55,0
2057,2024-04-21,17,93,55,0
2058,2024-04-21,18,40,55,59
2059,2024-04-21,19,32,30,0
2060,2024-04-21,20,42,30,0
2061,2024-04-21,21,54,30,0
2062,2024-04-21,22,40,30,0
2063,2024-04-21,23,174,90,0
2064,2024-04-21,24,106,90,0
2065,2024-04-21,25,138,90,0
2066,2024-04-21,26,120,90,0
2067,2024-04-21,27,89,45,0
2068,2024-04-21,28,95,45,0
2069,2024-04-21,29,85,45,0
2070,2024-04-21,30,93,45,0
2071,2024-04-28,1,186,120,0
2072,2024-04-28,2,154,120,0
2073,2024-04-28,3,172,120,0
2074,2024-04-28,4,142,120,0
2075,2024-04-28,5,207,120,0
2076,2024-04-28,6,158,110,0
2077,2024-04-28,7,137,110,0
2078,2024-04-28,8,177,110,0
2079,2024-04-28,9,97,110,101
2080,2024-04-28,10,185,110,0
2081,2024-04-28,11,50,50,0
2082,2024-04-28,12,80,50,0
2083,2024-04-28,13,83,50,0
2084,2024-04-28,14,60,50,0
2085,2024-04-28,15,80,55,0
2086,2024-04-28,16,90,55,0
2087,2024-04-28,17,67,55,0
2088,2024-04-28,18,99,55,0
2089,2024-04-28,19,65,30,0
2090,2024-04-28,20,47,30,0
2091,2024-04-28,21,58,30,0
2092,2024-04-28,22,50,30,0
2093,2024-04-28,23,136,90,0
2094,2024-04-28,24,144,90,0
2095,2024-04-28,25,137,90,0
2096,2024-04-28,26,152,90,0
2097,2024-04-28,27,75,45,0
2098,2024-04-28,28,89,45,0
2099,2024-04-28,29,63,45,0
2100,2024-04-28,30,63,45,0
2101,2024-05-05,1,233,120,0
2102,2024-05-05,2,193,120,0
2103,2024-05-05,3,186,120,0
2104,2024-05-05,4,90,120,126
2105,2024-05-05,5,257,120,0
2106,2024-05-05,6,155,110,0
2107,2024-05-05,7,187,110,0
2108,2024-05-05,8,155,110,0
2109,2024-05-05,9,202,110,0
2110,2024-05-05,10,211,110,0
2111,2024-05-05,11,62,50,0
2112,2024-05-05,12,107,50,0
2113,2024-05-05,13,54,50,0
2114,2024-05-05,14,78,50,0
2115,2024-05-05,15,68,55,0
2116,2024-05-05,16,100,55,0
2117,2024-05-05,17,118,55,0
2118,2024-05-05,18,95,55,0
2119,2024-05-05,19,41,30,0
2120,2024-05-05,20,39,30,0
2121,2024-05-05,21,68,30,0
2122,2024-05-05,22,39,30,0
2123,2024-05-05,23,113,90,0
2124,2024-05-05,24,127,90,0
2125,2024-05-05,25,128,90,0
2126,2024-05-05,26,122,90,0
2127,2024-05-05,27,59,45,0
2128,2024-05-05,28,68,45,0
2129,2024-05-05,29,74,45,0
2130,2024-05-05,30,74,45,0
2131,2024-05-12,1,113,120,103
2132,2024-05-12,2,157,120,0
2133,2024-05-12,3,177,120,0
2134,2024-05-12,4,190,120,0
2135,2024-05-12,5,198,120,0
2136,2024-05-12,6,129,110,0
2137,2024-05-12,7,171,110,0
2138,2024-05-12,8,246,110,0
2139,2024-05-12,9,153,110,0
2140,2024-05-12,10,115,110,0
2141,2024-05-12,11,100,50,0
2142,2024-05-12,12,79,50,0
2143,2024-05-12,13,69,50,0
2144,2024-05-12,14,105,50,0
2145,2024-05-12,15,26,55,73
2146,2024-05-12,16,78,55,0
2147,2024-05-12,17,54,55,45
2148,2024-05-12,18,118,55,0
2149,2024-05-12,19,41,30,0
2150,2024-05-12,20,32,30,0
2151,2024-05-12,21,30,30,0
2152,2024-05-12,22,59,30,0
2153,2024-05-12,23,207,90,0
2154,2024-05-12,24,137,90,0
2155,2024-05-12,25,145,90,0
2156,2024-05-12,26,125,90,0
2157,2024-05-12,27,86,45,0
2158,2024-05-12,28,60,45,0
2159,2024-05-12,29,57,45,0
2160,2024-05-12,30,64,45,0
2161,2024-05-19,1,219,120,0
2162,2024-05-19,2,221,120,0
2163,2024-05-19,3,135,120,0
2164,2024-05-19,4,185,120,0
2165,2024-05-19,5,82,120,134
2166,2024-05-19,6,129,110,0
2167,2024-05-19,7,161,110,0
2168,2024-05-19,8,138,110,0
2169,2024-05-19,9,176,110,0
2170,2024-05-19,10,228,110,0
2171,2024-05-19,11,85,50,0
2172,2024-05-19,12,108,50,0
2173,2024-05-19,13,71,50,0
2174,2024-05-19,14,75,50,0
2175,2024-05-19,15,102,55,0
2176,2024-05-19,16,114,55,0
2177,2024-05-19,17,98,55,0
2178,2024-05-19,18,106,55,0
2179,2024-05-19,19,46,30,0
2180,2024-05-19,20,35,30,0
2181,2024-05-19,21,56,30,0
2182,2024-05-19,22,43,30,0
2183,2024-05-19,23,142,90,0
2184,2024-05-19,24,87,90,75
2185,2024-05-19,25,211,90,0
2186,2024-05-19,26,169,90,0
2187,2024-05-19,27,94,45,0
2188,2024-05-19,28,92,45,0
2189,2024-05-19,29,73,45,0
2190,2024-05-19,30,36,45,45
2191,2024-05-26,1,193,120,0
2192,2024-05-26,2,162,120,0
2193,2024-05-26,3,250,120,0
2194,2024-05-26,4,221,120,0
2195,2024-05-26,5,206,120,0
2196,2024-05-26,6,136,110,0
2197,2024-05-26,7,139,110,0
2198,2024-05-26,8,111,110,0
2199,2024-05-26,9,134,110,0
2200,2024-05-26,10,173,110,0
2201,2024-05-26,11,65,50,0
2202,2024-05-26,12,85,50,0
2203,2024-05-26,13,92,50,0
2204,2024-05-26,14,86,50,0
2205,2024-05-26,15,125,55,0
2206,2024-05-26,16,82,55,0
2207,2024-05-26,17,111,55,0
2208,2024-05-26,18,113,55,0
2209,2024-05-26,19,33,30,0
2210,2024-05-26,20,52,30,0
2211,2024-05-26,21,65,30,0
2212,2024-05-26,22,43,30,0
2213,2024-05-26,23,112,90,0
2214,2024-05-26,24,156,90,0
2215,2024-05-26,25,150,90,0
2216,2024-05-26,26,223,90,0
2217,2024-05-26,27,90,45,0
2218,2024-05-26,28,81,45,0
2219,2024-05-26,29,57,45,0
2220,2024-05-26,30,44,45,37
2221,2024-06-02,1,311,150,0
2222,2024-06-02,2,264,150,0
2223,2024-06-02,3,235,150,0
2224,2024-06-02,4,241,150,0
2225,2024-06-02,5,275,150,0
2226,2024-06-02,6,185,137,0
2227,2024-06-02,7,96,137,150
2228,2024-06-02,8,184,137,0
2229,2024-06-02,9,212,137,0
2230,2024-06-02,10,163,137,0
2231,2024-06-02,11,79,50,0
2232,2024-06-02,12,119,50,0
2233,2024-06-02,13,78,50,0
2234,2024-06-02,14,53,50,0
2235,2024-06-02,15,91,55,0
2236,2024-06-02,16,92,55,0
2237,2024-06-02,17,87,55,0
2238,2024-06-02,18,61,55,0
2239,2024-06-02,19,55,30,0
2240,2024-06-02,20,72,30,0
2241,2024-06-02,21,61,30,0
2242,2024-06-02,22,59,30,0
2243,2024-06-02,23,98,90,0
2244,2024-06-02,24,127,90,0
2245,2024-06-02,25,113,90,0
2246,2024-06-02,26,139,90,0
2247,2024-06-02,27,105,56,0
2248,2024-06-02,28,103,56,0
2249,2024-06-02,29,92,56,0
2250,2024-06-02,30,68,56,0
2251,2024-06-09,1,284,150,0
2252,2024-06-09,2,268,150,0
2253,2024-06-09,3,72,150,198
2254,2024-06-09,4,259,150,0
2255,2024-06-09,5,174,150,0
2256,2024-06-09,6,204,137,0
2257,2024-06-09,7,169,137,0
2258,2024-06-09,8,226,137,0
2259,2024-06-09,9,234,137,0
2260,2024-06-09,10,237,137,0
2261,2024-06-09,11,83,50,0
2262,2024-06-09,12,83,50,0
2263,2024-06-09,13,70,50,0
2264,2024-06-09,14,82,50,0
2265,2024-06-09,15,102,55,0
2266,2024-06-09,16,88,55,0
2267,2024-06-09,17,88,55,0
2268,2024-06-09,18,69,55,0
2269,2024-06-09,19,54,30,0
2270,2024-06-09,20,59,30,0
2271,2024-06-09,21,57,30,0
2272,2024-06-09,22,45,30,0
2273,2024-06-09,23,178,90,0
2274,2024-06-09,24,146,90,0
2275,2024-06-09,25,94,90,0
2276,2024-06-09,26,173,90,0
2277,2024-06-09,27,69,56,0
2278,2024-06-09,28,76,56,0
2279,2024-06-09,29,89,56,0
2280,2024-06-09,30,97,56,0
2281,2024-06-16,1,280,150,0
2282,2024-06-16,2,149,150,121
2283,2024-06-16,3,264,150,0
2284,2024-06-16,4,159,150,0
2285,2024-06-16,5,247,150,0
2286,2024-06-16,6,217,137,0
2287,2024-06-16,7,116,137,130
2288,2024-06-16,8,324,137,0
2289,2024-06-16,9,123,137,123
2290,2024-06-16,10,226,137,0
2291,2024-06-16,11,74,50,0
2292,2024-06-16,12,75,50,0
2293,2024-06-16,13,48,50,42
2294,2024-06-16,14,89,50,0
2295,2024-06-16,15,133,55,0
2296,2024-06-16,16,86,55,0
2297,2024-06-16,17,93,55,0
2298,2024-06-16,18,86,55,0
2299,2024-06-16,19,57,30,0
2300,2024-06-16,20,58,30,0
2301,2024-06-16,21,33,30,0
2302,2024-06-16,22,37,30,0
2303,2024-06-16,23,118,90,0
2304,2024-06-16,24,147,90,0
2305,2024-06-16,25,174,90,0
2306,2024-06-16,26,66,90,96
2307,2024-06-16,27,98,56,0
2308,2024-06-16,28,120,56,0
2309,2024-06-16,29,82,56,0
2310,2024-06-16,30,88,56,0
2311,2024-06-23,1,291,150,0
2312,2024-06-23,2,280,150,0
2313,2024-06-23,3,221,150,0
2314,2024-06-23,4,261,150,0
2315,2024-06-23,5,74,150,196
2316,2024-06-23,6,237,137,0
2317,2024-06-23,7,220,137,0
2318,2024-06-23,8,296,137,0
2319,2024-06-23,9,298,137,0
2320,2024-06-23,10,211,137,0
2321,2024-06-23,11,103,50,0
2322,2024-06-23,12,66,50,0
2323,2024-06-23,13,80,50,0
2324,2024-06-23,14,102,50,0
2325,2024-06-23,15,92,55,0
2326,2024-06-23,16,100,55,0
2327,2024-06-23,17,88,55,0
2328,2024-06-23,18,75,55,0
2329,2024-06-23,19,45,30,0
2330,2024-06-23,20,42,30,0
2331,2024-06-23,21,42,30,0
2332,2024-06-23,22,62,30,0
2333,2024-06-23,23,118,90,0
2334,2024-06-23,24,104,90,0
2335,2024-06-23,25,204,90,0
2336,2024-06-23,26,140,90,0
2337,2024-06-23,27,113,56,0
2338,2024-06-23,28,118,56,0
2339,2024-06-23,29,93,56,0
2340,2024-06-23,30,108,56,0
2341,2024-06-30,1,215,150,0
2342,2024-06-30,2,182,150,0
2343,2024-06-30,3,255,150,0
2344,2024-06-30,4,346,150,0
2345,2024-06-30,5,150,150,0
2346,2024-06-30,6,251,137,0
2347,2024-06-30,7,199,137,0
2348,2024-06-30,8,134,137,112
2349,2024-06-30,9,215,137,0
2350,2024-06-30,10,195,137,0
2351,2024-06-30,11,67,50,0
2352,2024-06-30,12,79,50,0
2353,2024-06-30,13,79,50,0
2354,2024-06-30,14,40,50,50
2355,2024-06-30,15,122,55,0
2356,2024-06-30,16,117,55,0
2357,2024-06-30,17,118,55,0
2358,2024-06-30,18,88,55,0
2359,2024-06-30,19,49,30,0
2360,2024-06-30,20,60,30,0
2361,2024-06-30,21,66,30,0
2362,2024-06-30,22,62,30,0
2363,2024-06-30,23,146,90,0
2364,2024-06-30,24,151,90,0
2365,2024-06-30,25,176,90,0
2366,2024-06-30,26,132,90,0
2367,2024-06-30,27,96,56,0
2368,2024-06-30,28,66,56,0
2369,2024-06-30,29,58,56,0
2370,2024-06-30,30,80,56,0
2371,2024-07-07,1,218,150,0
2372,2024-07-07,2,217,150,0
2373,2024-07-07,3,240,150,0
2374,2024-07-07,4,269,150,0
2375,2024-07-07,5,236,150,0
2376,2024-07-07,6,243,137,0
2377,2024-07-07,7,224,137,0
2378,2024-07-07,8,250,137,0
2379,2024-07-07,9,172,137,0
